risk,cause,location_name,year,deaths_count_all_age,deaths_count_lower,deaths_count_upper,deaths_asr,deaths_asr_lower,deaths_asr_upper,dalys_asdr,dalys_asdr_lower,dalys_asdr_upper,deaths_count_from_age_sex_sum,deaths_count_difference_vs_baseline,dalys_count_from_age_sex_sum,dalys_count_ui_note,population_total_from_age_sex
pm25,copd,Global,2020,595000.7616235614,458073.1282192379,766019.94467645,7.279344092869662,5.596114713197004,9.40221603391948,156.35655232514475,123.1821733107922,190.33998690735228,595000.7616235613,-1.1641532182693481e-10,13119439.216055201,point_estimate_sum_from_age_sex_only,7849817160.988018
pm25,copd,Global,2021,612750.2036991582,462600.5304474062,791643.4348359157,7.298587539254782,5.514440482911607,9.451210003758607,157.5221387319574,122.28742228056014,192.1775268312064,612750.2036991576,-5.820766091346741e-10,13555383.4551302,point_estimate_sum_from_age_sex_only,7922763197.366718
pm25,copd,High SDI,1990,130546.28420440748,90752.97660307697,177949.68377492804,6.283870056143739,4.342014320517698,8.567716091682971,140.1360555915927,99.74480557517309,185.5412555866581,130546.28420440744,-4.3655745685100555e-11,3016083.481817914,point_estimate_sum_from_age_sex_only,2057966635.651262
pm25,copd,High SDI,1991,132488.0153587702,95532.1877340154,175323.1601433515,6.2409684814270685,4.481082283893273,8.261777041519908,139.06630918165652,100.2546821244424,179.66078424933025,132488.0153587702,0.0,3051935.426988943,point_estimate_sum_from_age_sex_only,2077488825.2925727
pm25,copd,High SDI,1992,135287.8330968718,97828.76024278038,175058.93985268226,6.239497463281476,4.495968653531344,8.092875056908325,138.95945055879645,100.40880007388192,173.96454908084743,135287.83309687176,-2.9103830456733704e-11,3109255.9001125484,point_estimate_sum_from_age_sex_only,2095680728.3622825
pm25,copd,High SDI,1993,141493.03818276743,103818.93008235807,181853.71164680913,6.371227806532765,4.674173729629164,8.177757675866033,141.63525195352227,104.10220779283189,180.82935068076438,141493.03818276743,0.0,3233917.235854066,point_estimate_sum_from_age_sex_only,2112738200.2220192
pm25,copd,High SDI,1994,144160.98495739678,107105.48981548332,185959.38407460562,6.36339079887844,4.750841243074826,8.209903647445499,141.58611593158722,105.65633354308295,182.23026889733944,144160.98495739666,-1.1641532182693481e-10,3292733.5708870054,point_estimate_sum_from_age_sex_only,2128161470.819252
pm25,copd,High SDI,1995,146981.15835443843,104736.9705865187,195241.6017618358,6.3416525653473075,4.53912051418156,8.416602628809542,140.57928746955608,100.80555472165751,185.64688265818157,146981.1583544385,5.820766091346741e-11,3335361.5248220544,point_estimate_sum_from_age_sex_only,2142554665.3639135
pm25,copd,High SDI,1996,150109.62144453678,112009.85655663078,193606.93516343267,6.343040962651989,4.740870965638173,8.172577079553674,139.76165550525656,104.13684083205214,181.45947149604746,150109.62144453675,-2.9103830456733704e-11,3381543.5031837174,point_estimate_sum_from_age_sex_only,2156358204.0431275
pm25,copd,High SDI,1997,154406.3669565664,116383.73406301855,199625.19068762034,6.39028087927327,4.8048461329323855,8.26227236835659,139.68560698596627,106.12658899178518,178.6048350927718,154406.36695656637,-2.9103830456733704e-11,3447878.881106088,point_estimate_sum_from_age_sex_only,2169795720.4817467
pm25,copd,High SDI,1998,160389.2901340558,122411.57644168765,209924.277340627,6.498167257755705,4.9527312135077,8.50936605674223,140.75400094498443,107.82387098172451,178.34254055079643,160389.29013405583,2.9103830456733704e-11,3544784.118815839,point_estimate_sum_from_age_sex_only,2183120948.0695367
pm25,copd,High SDI,1999,169874.6875351588,128956.79220742118,218757.69663182346,6.7212899713417515,5.109595757097668,8.63347841383817,144.40267985373296,110.54710026272058,185.51335464400174,169874.68753515877,-2.9103830456733704e-11,3714348.0274784155,point_estimate_sum_from_age_sex_only,2196457594.350284
pm25,copd,High SDI,2000,176979.56140504614,131652.32332975764,226172.38501736047,6.844573609707159,5.089304671106527,8.728870787891992,146.25745494503778,109.32856691048244,182.27031973632003,176979.56140504597,-1.7462298274040222e-10,3841037.6085166847,point_estimate_sum_from_age_sex_only,2209807794.698885
pm25,copd,High SDI,2001,182746.88401902083,138333.20516661735,230463.1804120027,6.903267657969921,5.2200977112654785,8.691846628179187,146.54296661651514,114.96673523361494,182.04939697777277,182746.88401902077,-5.820766091346741e-11,3931601.229597064,point_estimate_sum_from_age_sex_only,2224268934.19719
pm25,copd,High SDI,2002,191489.34720810555,144902.64561950284,238075.71912981744,7.050451079165443,5.32637442569917,8.750114528069338,148.395277452203,115.65858071795301,182.4463185072697,191489.3472081054,-1.4551915228366852e-10,4074176.957180039,point_estimate_sum_from_age_sex_only,2239179835.776388
pm25,copd,High SDI,2003,201719.65284622624,154678.66386486986,247992.06623432323,7.250460526827131,5.555581769790515,8.922097804268079,150.70285301956795,117.52468072206996,183.50771023089558,201719.65284622612,-1.1641532182693481e-10,4229526.411308903,point_estimate_sum_from_age_sex_only,2253928913.500714
pm25,copd,High SDI,2004,207547.61810439688,158314.15809196807,254677.98596146793,7.313252718073315,5.572028889024496,9.008490292841435,150.83857836216615,116.73639197935559,183.8697910390093,207547.61810439682,-5.820766091346741e-11,4318519.469826371,point_estimate_sum_from_age_sex_only,2269102307.7854295
pm25,copd,High SDI,2005,212862.47956074282,160780.73274896093,264345.9756497458,7.274236094253529,5.492271477740925,9.024834758955977,149.42106897370016,115.02389753289995,183.35201514842225,212862.4795607427,-1.1641532182693481e-10,4386954.003230213,point_estimate_sum_from_age_sex_only,2285896496.8151083
pm25,copd,High SDI,2006,209036.08204737157,159211.3793519807,257353.9557265039,6.960384199980824,5.301966723755165,8.572648763891365,143.09158024303528,111.33824219831685,174.58589722343748,209036.08204737154,-2.9103830456733704e-11,4298715.783480968,point_estimate_sum_from_age_sex_only,2302737939.1761947
pm25,copd,High SDI,2007,209176.86806658894,161208.47911606438,253830.826910427,6.76119286005439,5.211928738970725,8.202965418567654,138.48797567800028,110.65723446303127,167.67004954909677,209176.8680665888,-1.4551915228366852e-10,4268850.841832233,point_estimate_sum_from_age_sex_only,2321513324.4723034
pm25,copd,High SDI,2008,208957.12129997008,162812.23894716284,253881.19340603572,6.556562876951744,5.099006150329379,8.001501513032604,133.8324417585745,108.21892713524008,160.58853301615002,208957.1212999701,2.9103830456733704e-11,4231049.680570878,point_estimate_sum_from_age_sex_only,2341058988.687007
pm25,copd,High SDI,2009,207619.0338562195,163935.21264619072,252418.6388506064,6.345330684620097,5.000961300281308,7.731593673581708,129.16730566568836,104.6352794723978,153.83408901852815,207619.03385621952,2.9103830456733704e-11,4182036.894796573,point_estimate_sum_from_age_sex_only,2360497587.0539675
pm25,copd,High SDI,2010,207050.32940766256,161734.3820411161,252499.79893270685,6.134864577903139,4.786991801621866,7.48444145675196,124.79418682004344,100.38622120899599,148.32774201301655,207050.32940766268,1.1641532182693481e-10,4145290.0036150627,point_estimate_sum_from_age_sex_only,2377703985.3183107
pm25,copd,High SDI,2011,207216.7427230147,162743.28310038298,252404.5185216121,5.965503368535075,4.679912898968851,7.25945896359229,121.45687917054993,98.01317637544427,144.38250233389016,207216.74272301476,5.820766091346741e-11,4135027.3028851068,point_estimate_sum_from_age_sex_only,2393712959.891936
pm25,copd,High SDI,2012,207611.9807378765,161348.03499221624,255305.12417965554,5.792300284088604,4.493985634548118,7.134689895268279,118.0960803815061,95.8300302594559,141.02569691055723,207611.98073787653,2.9103830456733704e-11,4129933.07681198,point_estimate_sum_from_age_sex_only,2409499560.72284
pm25,copd,High SDI,2013,208284.40967080605,160907.97389082843,265779.9317398411,5.652619128463644,4.364517484932528,7.204210582510572,115.10567441572913,91.76266320305169,140.58923663339485,208284.4096708059,-1.4551915228366852e-10,4126642.288874405,point_estimate_sum_from_age_sex_only,2424791916.6757836
pm25,copd,High SDI,2014,208297.02698260918,158870.01847055115,270793.38375301106,5.499497347895094,4.19859095835542,7.132746463691989,111.90176878399241,88.04964227525102,139.08299258644146,208297.0269826091,-8.731149137020111e-11,4113031.5397868627,point_estimate_sum_from_age_sex_only,2440551928.4942884
pm25,copd,High SDI,2015,209773.1190487896,157660.33717133352,276425.51092911896,5.357056297624195,4.035431595942891,7.049026576555907,109.11872775267325,84.68658482792182,137.59018334292404,209773.11904878964,2.9103830456733704e-11,4122015.6523873266,point_estimate_sum_from_age_sex_only,2457249982.106901
pm25,copd,High SDI,2016,206179.4787374645,153867.2986389064,271798.73167456366,5.136291513077011,3.837478978972318,6.763114604717691,104.65869761516885,80.52658278708577,132.20963366794945,206179.47873746455,5.820766091346741e-11,4045102.616944165,point_estimate_sum_from_age_sex_only,2472626403.9237037
pm25,copd,High SDI,2017,197638.72512665857,144816.08189814683,268943.2421014586,4.767743397554278,3.5008099942972337,6.47897445924063,97.3955209843437,74.26300009897467,125.83657052169264,197638.72512665857,0.0,3868552.2821903955,point_estimate_sum_from_age_sex_only,2488092787.4131274
pm25,copd,High SDI,2018,184676.33439597386,132010.17719478955,255072.93638100065,4.340879289743722,3.1076401207744833,5.987045473070642,89.29343709651937,67.394378159892,117.19198825178613,184676.33439597388,2.9103830456733704e-11,3631414.2688679537,point_estimate_sum_from_age_sex_only,2501864701.0035715
pm25,copd,High SDI,2019,173824.8044107106,121672.45195570865,246815.2404481933,3.9814981798567213,2.792788487098368,5.634571700565077,82.48344972736214,61.954417293559246,109.53288970394428,173824.80441071055,-5.820766091346741e-11,3435152.3577667796,point_estimate_sum_from_age_sex_only,2514046105.8092775
pm25,copd,High SDI,2020,157083.35506024907,111705.46178330251,219264.971962152,3.5129435470825165,2.5105874461927518,4.886534999592619,74.13782224032656,54.262113186688936,97.93722223789831,157083.35506024896,-1.1641532182693481e-10,3154711.123876269,point_estimate_sum_from_age_sex_only,2523685975.338847
pm25,copd,High SDI,2021,160833.3901232165,113253.7484751102,226802.4653771281,3.5182538190696238,2.485585572324424,4.946609197656908,73.62825972683237,53.88848848855303,97.97231976187182,160833.39012321655,5.820766091346741e-11,3200780.213807418,point_estimate_sum_from_age_sex_only,2530226036.823375
pm25,copd,Japan,1990,1947.9698563735355,393.79640216678473,4291.659178577268,1.2673053238745673,0.25672689976258734,2.8073406907280867,29.459626219594725,5.883752089358314,64.5978979308042,1947.9698563735358,2.2737367544323206e-13,48037.642187200036,point_estimate_sum_from_age_sex_only,123687380.71854456
pm25,copd,Japan,1991,2012.067945561756,576.89466088532,3919.4184620920723,1.2560440279905518,0.3587906720463723,2.451542561418112,29.116080616773534,8.674795491995338,57.92760771683419,2012.0679455617562,2.2737367544323206e-13,49139.07596154386,point_estimate_sum_from_age_sex_only,124088766.3150704
pm25,copd,Japan,1992,2071.569417445642,741.9365080737336,3841.8566874936228,1.23506583077391,0.44086496043835843,2.294785347955388,28.666579444410125,10.55557097439025,53.355709135847086,2071.5694174456416,-4.547473508864641e-13,50211.72064826905,point_estimate_sum_from_age_sex_only,124485056.12434383
pm25,copd,Japan,1993,2114.8751322135836,866.3367422673773,3838.9990171312998,1.2061591055918957,0.49250967251157135,2.1735348462003095,28.135616892382867,11.904155284889338,51.748983870232905,2114.875132213585,1.3642420526593924e-12,51085.40915680285,point_estimate_sum_from_age_sex_only,124863051.408666
pm25,copd,Japan,1994,2034.090230789613,705.3615743658944,3776.6014079511365,1.1134092469910641,0.3864037463405396,2.0569208626585995,26.611774404816103,9.411394600619426,51.94717453884725,2034.0902307896117,-1.3642420526593924e-12,49970.496097268915,point_estimate_sum_from_age_sex_only,125228640.87280193
pm25,copd,Japan,1995,2034.9782120530253,503.7429617929932,4054.4222386937477,1.0610154464729045,0.2628287818706885,2.103792754269549,25.684497387317485,6.181397745482773,53.56025748378438,2034.978212053026,6.821210263296962e-13,50095.93666432719,point_estimate_sum_from_age_sex_only,125585119.48926525
pm25,copd,Japan,1996,1917.2630912033774,645.4891421448236,3371.1597696828803,0.9671714157003017,0.3265787344805757,1.6979037474198848,24.336496105065393,8.411947800204649,44.40608902349081,1917.263091203378,6.821210263296962e-13,48935.4171806397,point_estimate_sum_from_age_sex_only,125861885.67257425
pm25,copd,Japan,1997,1934.5772360254948,794.6594920060998,3319.490555616605,0.9308027427492531,0.38341095952372567,1.6012726317153718,24.04655222190147,9.349916937559767,43.46258539650532,1934.577236025495,2.2737367544323206e-13,50187.88116580502,point_estimate_sum_from_age_sex_only,126170352.28879893
pm25,copd,Japan,1998,1988.4789055633362,843.8428036319474,3507.945904170599,0.9135919028640654,0.3860885522069635,1.6196412024792752,24.119363004156217,10.626944721476344,44.20995903743029,1988.4789055633369,6.821210263296962e-13,52199.335692120636,point_estimate_sum_from_age_sex_only,126449840.49954873
pm25,copd,Japan,1999,2114.852537360526,871.4888912202787,3861.4933926046033,0.9233621175376017,0.3801789957017291,1.6852911747812822,24.50074826748164,10.48548224186867,44.876858419793244,2114.8525373605257,-4.547473508864641e-13,55065.97480673375,point_estimate_sum_from_age_sex_only,126724322.5087655
pm25,copd,Japan,2000,2068.6481834161846,704.1846500577265,4000.578716935953,0.8708989552284734,0.29581475807547125,1.6801853817701569,23.82283684528265,8.311529715748662,47.00428267132545,2068.648183416184,-4.547473508864641e-13,55177.33515097797,point_estimate_sum_from_age_sex_only,126912169.89019299
pm25,copd,Japan,2001,2063.1420437679994,853.8356701886088,3748.224747685022,0.8285713433969372,0.34324541788960156,1.5065980275020363,23.042458317018585,10.302072886145215,41.147492202325495,2063.1420437680003,9.094947017729282e-13,55293.360692612936,point_estimate_sum_from_age_sex_only,127128186.8359954
pm25,copd,Japan,2002,2041.4947582797574,1024.5874226945314,3446.4479487803474,0.7828686337994859,0.39301261470009147,1.3200552766002331,22.09699166503238,11.638856139159957,36.57138474443579,2041.4947582797577,2.2737367544323206e-13,54933.159270502176,point_estimate_sum_from_age_sex_only,127314335.71486366
pm25,copd,Japan,2003,2067.9772285643194,1069.723251114352,3356.7628052847126,0.7544292406292291,0.38978548219876236,1.225395262104126,21.34648205386584,11.004568270923473,33.396697475381536,2067.9772285643185,-9.094947017729282e-13,55051.92833812898,point_estimate_sum_from_age_sex_only,127485612.24058975
pm25,copd,Japan,2004,2047.9539247151079,1004.1374936657131,3298.720484533971,0.7164681429880541,0.3514067328756726,1.1535500929135152,20.474192370092183,10.277597516618034,32.16114308239142,2047.953924715109,1.1368683772161603e-12,54490.182644797664,point_estimate_sum_from_age_sex_only,127595824.69688325
pm25,copd,Japan,2005,2140.4191891143373,904.1847495169434,3479.9533145922724,0.7076007927811047,0.29913575601898773,1.1494126263130575,20.185267869611902,9.143269207999639,32.925673775476255,2140.4191891143378,4.547473508864641e-13,55808.85461674075,point_estimate_sum_from_age_sex_only,127725380.84582856
pm25,copd,Japan,2006,2154.0365539813984,1093.122048854894,3268.4106668183185,0.6832279509038541,0.34692100132330594,1.036412063074706,19.735603138293243,10.384751626121378,29.592913403089256,2154.0365539813984,0.0,56218.22651876494,point_estimate_sum_from_age_sex_only,127776549.76262458
pm25,copd,Japan,2007,2231.0259195762883,1293.722617717625,3176.586818676817,0.6756193475039334,0.39142739261101556,0.9611286843655154,19.635479192598716,12.152298210106371,27.77114689672464,2231.0259195762883,0.0,57855.81224012032,point_estimate_sum_from_age_sex_only,127857522.57816195
pm25,copd,Japan,2008,2344.950902245698,1514.395435568414,3189.1755776804584,0.6766643947641073,0.4382510150994887,0.919062048199521,19.703558070655202,13.724111001936048,26.716176054379154,2344.9509022456964,-1.8189894035458565e-12,60078.115425821634,point_estimate_sum_from_age_sex_only,127933834.11801204
pm25,copd,Japan,2009,2382.10466411616,1629.023104920817,3113.050524141685,0.6636364967679985,0.45514922633629046,0.8655134786066463,19.630233298471595,14.369730349883943,25.90081837647207,2382.1046641161615,1.3642420526593924e-12,61410.79011382787,point_estimate_sum_from_age_sex_only,127942428.07673
pm25,copd,Japan,2010,2557.128362475537,1784.525822223883,3374.625570246584,0.6780913905805614,0.4762535554281451,0.8949877573682299,19.93268741219832,14.593492731729624,26.26230962138933,2557.1283624755365,-4.547473508864641e-13,64456.648426429594,point_estimate_sum_from_age_sex_only,127965040.22379115
pm25,copd,Japan,2011,2678.516731795101,1885.5025178724175,3503.7441604800915,0.6789806023858697,0.48181302291139955,0.8841004439913337,20.058026860703276,14.748113090480258,26.225586291490405,2678.5167317951023,1.3642420526593924e-12,66851.04907604435,point_estimate_sum_from_age_sex_only,127910788.72815394
pm25,copd,Japan,2012,2760.3293325765126,1934.8554184577458,3604.0614322642477,0.671547943395061,0.47794104619729866,0.8785537480113542,20.143919830627496,14.837293372303446,26.410318723939724,2760.3293325765126,0.0,69064.38363064169,point_estimate_sum_from_age_sex_only,127795471.72886768
pm25,copd,Japan,2013,2822.907243233089,1959.9049920299603,3674.600761817016,0.6652976660304872,0.4693779166122846,0.8644795293975848,20.28512037411715,14.91627772576353,26.673220658791006,2822.907243233088,-9.094947017729282e-13,71130.16723732324,point_estimate_sum_from_age_sex_only,127632700.66150796
pm25,copd,Japan,2014,2851.8796158383975,1980.7423927418074,3716.9087157710655,0.6535095531949227,0.4543764783997933,0.850031488288913,20.2749199245752,14.877457092284313,26.677271446863962,2851.8796158383975,0.0,72525.67988664347,point_estimate_sum_from_age_sex_only,127454103.51162517
pm25,copd,Japan,2015,2889.634546766878,1977.2984531953757,3780.529099345872,0.6402584797067141,0.4381800414416617,0.8342405766325588,20.13403983141831,14.681911934168973,26.69341005462959,2889.6345467668793,1.3642420526593924e-12,73587.18122170592,point_estimate_sum_from_age_sex_only,127298813.81678088
pm25,copd,Japan,2016,2906.013583727953,1966.2061248026591,3819.8362790633546,0.623103292881825,0.42319645608403317,0.815333852039415,19.4158716961176,14.1091480581848,25.380062996284018,2906.0135837279513,-1.8189894035458565e-12,72600.95176383361,point_estimate_sum_from_age_sex_only,127125420.36827952
pm25,copd,Japan,2017,3012.4671808140306,2032.309675480198,3988.6578743412647,0.6196501789582785,0.4269547089150752,0.8156688007932147,18.301948552451687,13.146483581469967,23.874957839068127,3012.4671808140292,-1.3642420526593924e-12,70893.78305187443,point_estimate_sum_from_age_sex_only,126953668.61357026
pm25,copd,Japan,2018,2884.530848329888,1946.4707211675154,3845.2895196182512,0.575908439842624,0.3940254925224877,0.7635139137756083,16.51848722956882,11.774126178009425,21.951604096513623,2884.530848329888,0.0,65679.9869902663,point_estimate_sum_from_age_sex_only,126695302.30836034
pm25,copd,Japan,2019,2716.4531949818925,1787.5095782333212,3691.7512339645273,0.5285768270073944,0.35152538437220593,0.71287963916057,14.93681816064523,10.389193412123648,20.31747845960547,2716.4531949818934,9.094947017729282e-13,60689.6830720482,point_estimate_sum_from_age_sex_only,126394432.30613585
pm25,copd,Japan,2020,2450.708168667437,1627.510501386595,3343.1355004540883,0.4696128697139132,0.3162045020840995,0.6399580962328525,13.662617483229866,9.403289050277149,18.36161789024894,2450.708168667436,-9.094947017729282e-13,56002.339138244235,point_estimate_sum_from_age_sex_only,125947312.55671957
pm25,copd,Japan,2021,2660.2514124697036,1743.3763020915922,3606.2911343987453,0.4968196728255772,0.3290175643190219,0.6694568305966003,14.320731679010292,9.815959045483913,19.17398636127042,2660.251412469704,4.547473508864641e-13,59670.73788089704,point_estimate_sum_from_age_sex_only,125509256.85290575
pm25,copd,Republic of Korea,1990,1013.33594047667,337.1071593490411,1951.3456655542761,5.171256227666919,1.6871913606708582,10.364433729772554,106.56647034952896,35.85859572163018,198.42588529567206,1013.3359404766701,1.1368683772161603e-13,26376.98708231164,point_estimate_sum_from_age_sex_only,44563740.97152461
pm25,copd,Republic of Korea,1991,1033.668585502167,427.77397272927544,1878.3141832309498,5.058905348933248,2.0840164022333485,9.362020968535447,104.5411908994191,46.747760034681015,185.0408809333306,1033.6685855021672,2.2737367544323206e-13,26909.603401480537,point_estimate_sum_from_age_sex_only,44925562.26288035
pm25,copd,Republic of Korea,1992,1037.2298494334186,490.7043727993034,1863.2074428661692,4.901025232590242,2.247841845928898,8.844501671574076,101.48848146414086,51.29387886208083,178.06000640926715,1037.2298494334184,-2.2737367544323206e-13,27156.513252060344,point_estimate_sum_from_age_sex_only,45205443.00759877
pm25,copd,Republic of Korea,1993,1061.796094924212,557.1283551960023,1969.832256073959,4.82918800120108,2.5351867817888447,8.958262788758375,99.97599661697289,54.374539976781456,180.07571700284655,1061.796094924212,0.0,27784.39031532359,point_estimate_sum_from_age_sex_only,45439632.56447091
pm25,copd,Republic of Korea,1994,1110.3891632156005,532.8421367410904,2065.616373369231,4.869842248968264,2.3582797806078566,9.387179996749298,100.32996187847681,50.07002831742607,183.44707606998,1110.3891632156015,9.094947017729282e-13,28878.260593208463,point_estimate_sum_from_age_sex_only,45644271.18965092
pm25,copd,Republic of Korea,1995,1124.7108892337162,445.19785160066743,2181.885984639991,4.754932409735162,1.8850699584238817,9.241516691531995,98.43730556822932,40.70309123382048,184.68407503690167,1124.7108892337164,2.2737367544323206e-13,29394.002012873058,point_estimate_sum_from_age_sex_only,45850243.689229086
pm25,copd,Republic of Korea,1996,1158.4134977137119,537.6522019572258,2031.1959473270344,4.705473117274086,2.1827474911186133,8.313789410516268,98.09234796997443,47.34896048145257,167.74487838208552,1158.4134977137112,-6.821210263296962e-13,30464.544885092502,point_estimate_sum_from_age_sex_only,46095707.98909502
pm25,copd,Republic of Korea,1997,1247.1194132243309,632.6993335991544,2074.089039204283,4.8386696385701535,2.404722824234799,8.309741380983052,100.62106660721332,55.19542436831352,161.29267829044744,1247.1194132243313,4.547473508864641e-13,32581.997903537183,point_estimate_sum_from_age_sex_only,46362228.713939995
pm25,copd,Republic of Korea,1998,1318.807561091392,718.743479580066,2130.2600520648975,4.921455293665587,2.631626888602822,8.081457158528352,102.51270309129697,58.069058229406934,169.8096296320974,1318.8075610913918,-2.2737367544323206e-13,34472.92834221668,point_estimate_sum_from_age_sex_only,46638317.28874328
pm25,copd,Republic of Korea,1999,1391.6263227059824,752.942958956262,2252.492170289921,5.007724923706333,2.626875187417662,8.071661747420896,104.18938696652924,58.45864387291738,167.55697910687326,1391.6263227059824,0.0,36353.298902335206,point_estimate_sum_from_age_sex_only,46921624.556861214
pm25,copd,Republic of Korea,2000,1427.7885986465692,666.7138143817742,2439.5264838140697,4.973951049956716,2.3191134951370307,8.679797583587852,104.21078852916685,50.41358027702176,171.58325112934082,1427.7885986465697,4.547473508864641e-13,37724.408366373835,point_estimate_sum_from_age_sex_only,47192897.231289364
pm25,copd,Republic of Korea,2001,1441.6580841451912,769.4606592690884,2288.7891378337386,4.791610605095476,2.541955052054232,7.69101891779052,101.9365187516924,57.08647291907097,156.65750346939072,1441.658084145191,-2.2737367544323206e-13,38563.666798890175,point_estimate_sum_from_age_sex_only,47440017.74415988
pm25,copd,Republic of Korea,2002,1481.4413975620491,867.3696977561094,2216.9715896813527,4.664195677341771,2.6567768134938867,7.1202569486148315,99.8658448972397,60.332812233992136,144.50759538369775,1481.441397562048,-1.1368683772161603e-12,39652.1616020692,point_estimate_sum_from_age_sex_only,47658627.60904223
pm25,copd,Republic of Korea,2003,1464.7864347370457,873.4273459654961,2203.918928816168,4.402252498249581,2.6063091475146294,6.645020484641367,96.1531716358365,58.24528158161758,135.66063684549522,1464.786434737046,2.2737367544323206e-13,39996.93025150972,point_estimate_sum_from_age_sex_only,47853830.14782321
pm25,copd,Republic of Korea,2004,1457.7267767052067,848.4018504748077,2206.4098639896197,4.169731985204342,2.366341394166106,6.352559179193314,92.8681324798798,54.883173726838294,132.65899966378825,1457.7267767052067,0.0,40535.141461223735,point_estimate_sum_from_age_sex_only,48044208.004588224
pm25,copd,Republic of Korea,2005,1463.1474535641316,854.1061927169474,2263.2963906554214,3.974180764006451,2.260931703136175,6.16153553957955,90.27481802797816,54.79155285926789,132.95499030466743,1463.1474535641319,2.2737367544323206e-13,41316.6768996665,point_estimate_sum_from_age_sex_only,48243481.18698293
pm25,copd,Republic of Korea,2006,1475.158400843596,916.265003967364,2174.119654021162,3.7920918404874318,2.3234403849187033,5.688002997788133,88.35570744791866,56.37461977827117,123.29030272142565,1475.158400843596,0.0,42458.2953344583,point_estimate_sum_from_age_sex_only,48465698.27977774
pm25,copd,Republic of Korea,2007,1512.074308096692,989.494396494052,2267.265727501448,3.655970319486515,2.3683578507921346,5.559654109114778,87.47972364277578,58.58774226921428,119.6172925395323,1512.0743080966909,-1.1368683772161603e-12,44350.23232161236,point_estimate_sum_from_age_sex_only,48725494.27891424
pm25,copd,Republic of Korea,2008,1536.93936743059,1065.98799656537,2296.4159360194403,3.506150214532305,2.427176556922467,5.257922824092571,86.75873843278316,63.139033421783104,117.05896685093865,1536.9393674305907,6.821210263296962e-13,46263.238655156805,point_estimate_sum_from_age_sex_only,49024033.80343922
pm25,copd,Republic of Korea,2009,1556.7842295850155,1129.2926363523263,2273.419045728499,3.3537254695950156,2.376420198725973,4.9866914692830235,85.90763994379716,63.76319140991159,113.45476570615662,1556.7842295850164,9.094947017729282e-13,48154.63153591975,point_estimate_sum_from_age_sex_only,49377163.33625121
pm25,copd,Republic of Korea,2010,1613.779089995301,1172.1735313168385,2365.5093237857127,3.2700752498939134,2.325911920403079,4.7461561287055405,85.57245402989703,63.60528146936597,111.97730856061526,1613.7790899953031,2.0463630789890885e-12,50335.78202819086,point_estimate_sum_from_age_sex_only,49796917.23386165
pm25,copd,Republic of Korea,2011,1655.3833890705866,1183.5201578539024,2451.9982446325007,3.1856732155306,2.221873642244439,4.621770444036525,84.93859047768352,63.729142767292345,109.7306158701785,1655.3833890705862,-4.547473508864641e-13,52190.64668315465,point_estimate_sum_from_age_sex_only,50289049.72449591
pm25,copd,Republic of Korea,2012,1743.7690114594984,1232.5195852917057,2644.121915627428,3.1248468922375374,2.1520959134150166,4.6455173607591655,84.61379093547521,63.62082332315839,108.4693799414263,1743.7690114594975,-9.094947017729282e-13,54801.98250186731,point_estimate_sum_from_age_sex_only,50826446.06738461
pm25,copd,Republic of Korea,2013,1753.540231603997,1219.7952900142288,2682.8518946049903,2.9959492323008887,2.038072990924982,4.64097102000237,83.32321628109264,62.7871723095834,106.50846204534677,1753.5402316039952,-1.8189894035458565e-12,56325.62904037551,point_estimate_sum_from_age_sex_only,51344148.402991936
pm25,copd,Republic of Korea,2014,1778.8348756399619,1224.5414058186373,2760.7927336047132,2.8810478252649436,1.9532569413227847,4.542707378535892,81.914337436468,61.33838878731644,106.311493961718,1778.8348756399614,-4.547473508864641e-13,57852.90526930342,point_estimate_sum_from_age_sex_only,51818217.577897824
pm25,copd,Republic of Korea,2015,1842.486393988629,1254.8315423413433,2891.90260351008,2.8155620518960762,1.8925993579760383,4.4775974029744345,80.61319236433037,60.706644210790046,104.79033281649959,1842.486393988628,-1.1368683772161603e-12,59452.18884889207,point_estimate_sum_from_age_sex_only,52197231.01916416
pm25,copd,Republic of Korea,2016,1831.5474012063792,1249.1923461341707,2886.5881239794494,2.672463407486667,1.8097263047225942,4.273436896785024,77.1365532288322,56.96045845076087,99.92996563537504,1831.54740120638,9.094947017729282e-13,59032.87507180548,point_estimate_sum_from_age_sex_only,52411155.54350476
pm25,copd,Republic of Korea,2017,1804.4524375902374,1235.5849819875857,2856.770077255227,2.4709361213666017,1.687557846034381,3.9596962581289348,71.76138683747308,52.737318803370954,93.24724719710332,1804.452437590237,-4.547473508864641e-13,57445.558373128384,point_estimate_sum_from_age_sex_only,52502638.14170898
pm25,copd,Republic of Korea,2018,1784.4441545167565,1215.4338825416803,2794.520300098895,2.310681039797317,1.5751667697266298,3.6172772342242596,66.53137494860565,49.107416545355555,86.10854395904501,1784.4441545167563,-2.2737367544323206e-13,55396.927825421706,point_estimate_sum_from_age_sex_only,52493354.14723622
pm25,copd,Republic of Korea,2019,1710.002729539792,1154.4320081640008,2710.9632029766226,2.1282252371832877,1.4378802239077155,3.375523843627835,61.385232149003514,45.26039035450523,78.584791868975,1710.0027295397915,-4.547473508864641e-13,52861.28082909635,point_estimate_sum_from_age_sex_only,52390584.32615163
